Twitter,CNN,2018-06-13 08:00:43,"""Now is the worst time, because we have to remember everything.""

Time is said to heal wounds, but for many Grenfel… https://t.co/d81okXveDY"
Twitter,The Independent,2018-06-13 08:00:52,America's top diplomat has flown to South Korea to explain Trump's war games decision https://t.co/KnbSVhH6hv https://t.co/CmiODdnBAh
Twitter,malaysiakini.com,2018-06-13 08:02:03,"VIDEO by @kinitv |  No reduction in price of cigarettes with abolishment of GST, says Dr Dzulkefly… https://t.co/O2zwNagSwy"
Twitter,National Geographic,2018-06-13 08:03:04,What if you could press a button and a machine would make you a new nose or kidney? https://t.co/paaoFb6L7E
Twitter,The Independent,2018-06-13 08:05:00,"After a school sent 50 girls home for breaking sexist uniform rules, these guys had the best response https://t.co/UhuVQuUEU9"
Twitter,Reuters Top News,2018-06-13 08:06:02,Australia to offer national apology for institutional child sex abuse https://t.co/cUYSqGlg0v https://t.co/a4KDtN7ske
Twitter,The New Paper,2018-06-13 08:07:38,Tunisia in for a tough time https://t.co/JocSaNA40q
Twitter,BBC News (UK),2018-06-13 08:07:47,Wetherspoon to stop selling champagne ahead of Brexit https://t.co/iCG2satUHm
Twitter,The Guardian,2018-06-13 08:09:36,"Naked, cheering and drinking: Juergen Teller's riotous World Cup photography https://t.co/2dQGDzosxt"
Twitter,Reuters Top News,2018-06-13 08:10:23,Italy's flagging economy may scupper radical coalition's plans https://t.co/J8kjHekYqn https://t.co/nfMadfpuEq
Twitter,Bloomberg,2018-06-13 08:11:32,The little-known IRS agent who exposed the biggest scandal in sports https://t.co/HAe4Qt5men https://t.co/1URRVGPdFx
Twitter,The Independent,2018-06-13 08:13:00,Graphic designer trolls clients by taking their editing requests too seriously https://t.co/exgVPxtZe0
Twitter,The Wall Street Journal,2018-06-13 08:15:05,"The biggest game of the year is coming to the hottest console right now
https://t.co/vdr59JtjLl"
Twitter,The Independent,2018-06-13 08:15:52,Theresa May faces certain defeat if she breaks her ‘personal’ promise to give MPs decisive say if Brexit talks fail… https://t.co/p4CUX3CFG3
Twitter,The Guardian,2018-06-13 08:15:58,British overseas territories in talks to keep tax haven secrecy https://t.co/E4S5TpdZDA
Twitter,The Guardian,2018-06-13 08:15:59,Mexicans can now vote using presidential candidates' nicknames https://t.co/4M0BNEtbDO
Twitter,The Independent,2018-06-13 08:20:00,"Child asked to finish off famous proverbs, gives the most incredible answers https://t.co/K9Q7vJ1EEc"
Twitter,malaysiakini.com,2018-06-13 08:20:04,Neutral impact on industry players if ECRL cancelled - analysts https://t.co/RPOeZeOhL9 https://t.co/LmZq9JUAon
Twitter,Reuters Top News,2018-06-13 08:20:20,Property agents abandon China's resort island as sales plunge on cooling measures https://t.co/ui599iQILw https://t.co/XJJ1ahMysU
Twitter,Reuters Top News,2018-06-13 08:20:27,Asian shares fall as investors braced for a Federal Reserve policy decision later in the day https://t.co/FN76cJb00a https://t.co/AwMFiys4oT
Twitter,CNN,2018-06-13 08:20:43,Trump had a chance to cut Canada's dairy tariffs. He walked away. https://t.co/R5UINTQClL https://t.co/Sn2DZr5ugy
Twitter,The New Paper,2018-06-13 08:22:23,Sandra Bullock: Ocean's 8 about female friendship more than fun heist https://t.co/Q2SJjtxH6O
Twitter,Bloomberg,2018-06-13 08:22:43,Sexual harassment claims are often hopeless for federal workers https://t.co/KGB13bOQje https://t.co/ux0YnN3VWZ
Twitter,Reuters Top News,2018-06-13 08:22:50,"Daily Briefing: 
- Brexit showdown averted, for now
- Macedonia reaches deal with Greece over name
- French parliam… https://t.co/sPGV524dsT"
Twitter,The Straits Times,2018-06-13 08:23:53,Teen e-scooter rider pleads guilty in incident which caused pedestrian severe brain injuries https://t.co/wfo5t6G0lz
Twitter,The Guardian,2018-06-13 08:27:25,"Markets await UK inflation, as WPP faces investor anger over Martin Sorrell - business live https://t.co/dEtCOJ0lN1"
Twitter,The Independent,2018-06-13 08:28:00,This campaign is putting people's 'imperfections' front and centre https://t.co/17lnR08lGX
Twitter,AsiaOne,2018-06-13 08:28:18,Love-struck couple crosses globe taking wedding photos https://t.co/Oroc63aXUx
Twitter,The Straits Times,2018-06-13 08:28:22,Niall Horan wins Singapore crowd over with sincerity at first concert here https://t.co/hkLanQEXDK https://t.co/cFv9EqmbtN
Twitter,The Wall Street Journal,2018-06-13 08:30:07,"Demand is expected to grow by 1.4 million barrels a day in 2019, but the Paris-based organization cautioned that ri… https://t.co/MYLUJEtonp"
Twitter,The Guardian,2018-06-13 08:30:18,Pro-EU Tories warn PM: keep your word or face fresh rebellion https://t.co/4GgKUANxo6
Twitter,Reuters Top News,2018-06-13 08:30:38,Japan would help with initial costs of North Korea denuclearization only after IAEA inspections… https://t.co/9XYQuG6Ljy
Twitter,The Guardian,2018-06-13 08:31:03,China hails its 'indisputable' role in outcome of Trump-Kim summit https://t.co/M8nbcT8SBT
Twitter,Bloomberg,2018-06-13 08:31:17,Britain's inflation remains at 2.4% as fuel prices rise by the most since 2011 https://t.co/hMJ7fFN8wh https://t.co/AQ5GEZw1QX
Twitter,The Business Times,2018-06-13 08:32:40,Enterprise Singapore opens overseas centre in Kenya https://t.co/8FRMzDUIYc
Twitter,The Business Times,2018-06-13 08:32:52,Europe: Shares drift lower as investors await Fed decision https://t.co/WksZDpmwao https://t.co/D7yl2pJZX4
Twitter,The Straits Times,2018-06-13 08:32:59,"Kremlin welcomes start of 'direct dialogue' at Kim-Trump summit
https://t.co/yALHe1DxDp https://t.co/z1fk2YQGF0"
Twitter,The Independent,2018-06-13 08:35:50,"Betray us over Brexit promise and face certain defeat, Tory rebels warn May https://t.co/OawrMmBzHq"
Twitter,Bloomberg,2018-06-13 08:36:38,Donald Trump returns to Washington to face what may be the biggest threat to his presidency: Robert Mueller… https://t.co/Bhel5876q9
Twitter,The Guardian,2018-06-13 08:38:25,Wetherspoon to ditch champagne and German beer before Brexit https://t.co/aQ0iRT6pui
Twitter,The Straits Times,2018-06-13 08:38:33,Kremlin welcomes start of 'direct dialogue' at #TrumpKimSummit https://t.co/yALHe1DxDp https://t.co/jydxNY6DIY
Twitter,malaysiakini.com,2018-06-13 08:39:10,National debt: Najib sees new Moody's estimate as vindication https://t.co/nuzOpDTK4T https://t.co/igFA9ugh2y
Twitter,Reuters Top News,2018-06-13 08:39:41,"Leading up to the historic summit in Singapore, Trump's team was busy preparing what amounted to be a heavily produ… https://t.co/wMLbYMOHgL"
Twitter,The New Paper,2018-06-13 08:41:05,Win an Argentina jersey with TNP! https://t.co/tF5XjzXp1u
Twitter,Bloomberg,2018-06-13 08:41:22,Italy summons the French ambassador to Rome over an escalating row over a migrant ship https://t.co/25mL8uSsYo https://t.co/Smr5Nmkxn4
Twitter,The Independent,2018-06-14 00:50:59,"UK rivers contain traces of 29 pharmaceutical drugs, finds study https://t.co/BelUyJPPiP https://t.co/08R3OncZWJ"
Twitter,The Business Times,2018-06-14 00:54:43,"#Stocks to watch: Keppel, Tritech, China Everbright Water, Envictus International https://t.co/mGr1v9y67H"
Twitter,The Business Times,2018-06-14 00:54:55,#Singapore economy at risk from faster-than-expected rate hikes https://t.co/fMzLJ6KF9S https://t.co/KXCv6LpEnU
Twitter,The Independent,2018-06-14 00:55:59,Russian Orthodox Church hoping 'gift from God' World Cup tournament will spread its traditional values… https://t.co/Rhj4LyoVX0
Twitter,The New Paper,2018-06-14 00:56:02,"Malaysia election: 3-way split in Malay vote, most Chinese voted PH https://t.co/njwasjHPJk"
Twitter,Bloomberg,2018-06-14 00:59:46,Saudi wealth fund chief joins the board of SoftBank's Arm group https://t.co/vXroFsF46U https://t.co/4uud4nagkV
Twitter,Reuters Top News,2018-06-14 01:00:01,WATCH: NASA rover data shows Mars had the ingredients needed for life. Find out more: https://t.co/r24kA9jPHc https://t.co/J2mtgDGRm6
Twitter,TODAY,2018-06-14 01:00:01,"Ill and broke, 59-year-old fugitive wanted for armed robbery surrendered after over 20 years https://t.co/WRPjNu6dVs https://t.co/8OBxnfevAM"
Twitter,Bloomberg,2018-06-14 01:00:28,"Fed chief Jerome Powell delivers ""plain-English"" praise of the U.S. economy after rate hike https://t.co/5693cP1wER https://t.co/0VJsCQXpCJ"
Twitter,The Straits Times,2018-06-14 01:00:31,#Antarctica is melting more than twice as fast as in 2012 https://t.co/U3bw7z1fas https://t.co/lSJTWeQIUz
Twitter,The Independent,2018-06-14 01:00:51,Long jumper Greg Rutherford announces his retirement https://t.co/7xUWwnLJUp https://t.co/XxXziyE01r
Twitter,CNN,2018-06-14 01:01:00,"Rep. Mark Sanford, defeated in a GOP primary after being attacked by the President on Twitter, says it is the entir… https://t.co/VIFApwxYrF"
Twitter,The Business Times,2018-06-14 01:02:46,"Enterprise Singapore opens centre in Kenya, its third in Africa @ESG_Africa https://t.co/NzOTES2UK1 https://t.co/oGqsAJzzY0"
Twitter,The Independent,2018-06-14 01:02:49,Slightly higher blood pressure increases dementia risk https://t.co/1MNXpz4vb7 https://t.co/f7MkpDlwNQ
Twitter,The Guardian,2018-06-14 01:03:04,Mars mega-storm threatens Nasa rover after 14-year mission https://t.co/YGGocrKzOQ
Twitter,The Guardian,2018-06-14 01:03:05,"Don't have sex with men from 'different race' during World Cup, warns Russian politician https://t.co/Vl0tlmuvnB"
Twitter,Bloomberg,2018-06-14 01:04:26,Judge says filmmaker behind Theranos documentary should get access to court records https://t.co/T3dcjk0RPA https://t.co/AeShfZkxn0
Twitter,malaysiakini.com,2018-06-14 01:06:05,"M’sians abroad now want to come home, tycoon says https://t.co/EGZzHGnXAt https://t.co/5HgLJngMYl"
Twitter,Reuters Top News,2018-06-14 01:06:21,"Elon Musk buys 72,500 of Tesla shares https://t.co/mR5MHsoYuT https://t.co/VnbxFJAclX"
Twitter,The Independent,2018-06-14 01:07:42,Letters: Let's hope Conservative MPs defy their whip and listen to voters instead in today's Brexit debate… https://t.co/81evcKeGIX
Twitter,Bloomberg,2018-06-14 01:09:07,Comcast is tapping the '80s-era financing playbook in its $65 billion bid for Fox's entertainment assets… https://t.co/HXoQ8iYkBJ
Twitter,CNN,2018-06-14 01:10:10,"Acting on a tip, Border Patrol agents raided a two-bedroom house. They found 62 undocumented immigrants inside.… https://t.co/AmLGvcELcW"
Twitter,Reuters Top News,2018-06-14 01:10:24,Chile prosecutors raid Catholic Church offices amid sex abuse probe https://t.co/XE3YWzMVsF https://t.co/lyiK2iF4ec
Twitter,The Business Times,2018-06-14 01:10:41,#Tokyo: Stocks open lower extending falls in US https://t.co/OraGhz0mFO https://t.co/n7thDUtl5k
Twitter,The New Paper,2018-06-14 01:10:42,Remembering Anthony Bourdain through his favourite local makan spots https://t.co/8y8DlGwfGe
Twitter,malaysiakini.com,2018-06-14 01:12:04,Yoursay: Umno misfires with criticism of Japan soft loans https://t.co/o2NvESgwCf https://t.co/SOEaOw47bz
Twitter,Channel NewsAsia,2018-06-14 01:12:05,"Fed-driven dollar rally fades, focus shifts to ECB meeting https://t.co/2tglLmWUzE https://t.co/w1iGp2V3yS"
Twitter,The Independent,2018-06-14 01:12:39,"Coral reef growth ‘already failing to keep pace with sea level rise’, study says https://t.co/jnnQHQ3MZC https://t.co/cT259dW0Se"
Twitter,Bloomberg,2018-06-14 01:14:00,"With debt rising, China heightens the contradictions. https://t.co/b3aMK6DSYX via @bopinion https://t.co/DPism9oirT"
Twitter,Reuters Top News,2018-06-14 01:15:00,Raccoon that climbed to top of 25-story skyscraper becomes internet sensation https://t.co/zozdHCvWel via @ReutersTV https://t.co/YUvSvwAnMI
Twitter,The Straits Times,2018-06-14 01:15:00,Man on the run after 1996 robbery gets four years' jail https://t.co/nX4LSmutys https://t.co/oU4Ave29bS
Twitter,The Wall Street Journal,2018-06-14 01:15:01,The Trump administration's lawsuit against Obamacare wouldn't just affect those on the individual market; if you ge… https://t.co/YsHyiDKncR
Twitter,Reuters Top News,2018-06-14 01:15:04,Witness is a no-show as @Reuters reporters mark six months in Myanmar detention https://t.co/2C14qzUkKE More on Wa… https://t.co/qcbd9fzypr
Twitter,The Straits Times,2018-06-14 01:17:28,Pentagon @PentagonPresSec weighs future of US-South Korea drills after @realDonaldTrump nixes 'war games'… https://t.co/KK2yIh0wpm
Twitter,The Business Times,2018-06-14 01:17:32,.@realDonaldTrump to meet with top trade advisers on activation of China tariffs https://t.co/eoe23m5pkZ https://t.co/YZSiQIQJXk
Twitter,The Independent,2018-06-14 01:17:34,"The Prime of Miss Jean Brodie, Donmar Warehouse, review: Lia Williams is revelatory in this new Muriel Spark adapta… https://t.co/2p72VOQ9Hv"
Twitter,The Straits Times,2018-06-14 01:17:43,More grim news for #US newspapers: Survey https://t.co/q2wEKVb5AS https://t.co/b6qy8wL9dh
Twitter,The Straits Times,2018-06-14 01:18:45,#Britain's #QueenElizabeth takes #Meghan by train on first solo royal trip https://t.co/k1thvgEoGd https://t.co/jsO3Vjddeg
Twitter,The Straits Times,2018-06-14 01:19:01,#Japan eying Abe-Kim summit with possible #Pyongyang visit: Yomiuri Shimbun https://t.co/4AAbNq8CDd https://t.co/7ArV6cteNX
Twitter,Bloomberg,2018-06-14 01:19:21,China's vaccine tourists are draining Hong Kong's supply of the cancer drug Gardasil 9 https://t.co/xRALIeRHLi https://t.co/WSGsRbgnHi
Twitter,Reuters Top News,2018-06-14 01:20:29,Pentagon weighs future of Korea drills after Trump nixes 'war games' https://t.co/RHKQNvHlbZ https://t.co/j91jWUKOhS
Twitter,The Guardian,2018-06-14 01:20:55,Indian chess champion quits competition in Iran over headscarf rule https://t.co/Bn70WtD8td
Twitter,The Guardian,2018-06-14 01:20:55,"Rebel Wilson's $4.5m defamation damages slashed to $600,000 https://t.co/BYzmIktXs0"
Twitter,The Business Times,2018-06-14 01:22:01,"#Singapore shares open lower on Thursday; STI down 0.38% at 3,379.78 https://t.co/lkktQRYOKn"
Twitter,The Independent,2018-06-14 01:22:28,Australia eager to show they've cleaned up their act after ball-tampering scandal https://t.co/ABmIqfTo6y https://t.co/LFjc5ParAp
Twitter,malaysiakini.com,2018-06-14 01:24:03,Bersatu files seven election petitions https://t.co/I60AlkkUTI https://t.co/ZG9H7zLHPL
Twitter,Bloomberg,2018-06-14 01:26:03,"U.A.E. introduces new visa and foreign workers' plan, state news agency reports https://t.co/lK1DP8eVx0 https://t.co/GIYCOOwwhH"
Twitter,The Independent,2018-06-14 01:27:39,Pep Guardiola loses long-time assistant Domenec Torrent to sister club New York City https://t.co/mgDzJ4SdGF https://t.co/Am3LaoYoNC
Twitter,The New Paper,2018-06-14 01:28:35,Toyota pumps record $1.3b into Grab https://t.co/a5fsJL2mdD
Twitter,CNN,2018-06-14 01:28:51,"London Breed became the first African-American woman elected to lead San Francisco on Wednesday, when her opponent… https://t.co/6HqA9obLON"
Twitter,Reuters Top News,2018-06-14 01:30:00,Philippe Coutinho receives birthday surprise during Brazil training session when he is egged by teammates https://t.co/ssALktnDye
Twitter,TODAY,2018-06-14 01:30:00,Man jailed 3.5 months after punching taxi driver when he couldn’t pay https://t.co/m5CnkwcElN https://t.co/VZUZ7QFI5o
Twitter,The Straits Times,2018-06-14 01:30:00,"Jail for 'Good Samaritan' who molested two women 
https://t.co/bIOL1U4mQ0"
Twitter,The Wall Street Journal,2018-06-14 01:30:10,Opinion: De Blasio’s plan to scrap the specialized-school admission test was part of a broader attack on educationa… https://t.co/MZUwIBmomC
Twitter,The Business Times,2018-06-14 01:30:36,"#HockLockSiew  When #Hyflux meets its retail stakeholders, as it eventually must to get their buy-in for any debt r… https://t.co/FaVResC5zA"
Twitter,Reuters Top News,2018-06-14 01:30:40,Exclusive: Venezuela eyes first-ever refining of foreign oil - documents https://t.co/axGOhIL6Cb https://t.co/VUumOWvlQI
Twitter,CNN,2018-06-14 01:31:00,"Rep. Mark Sanford says he ""could not more vigorously disagree"" that the Republican Party is the party of President… https://t.co/fpsz5WdjpZ"
Twitter,The Independent,2018-06-14 01:32:34,Cholera vaccine probiotic drink could tackle epidemics in disaster zones https://t.co/boYfF6w15T https://t.co/aOJcnoOar9
Twitter,CNN,2018-06-14 01:32:46,These governors were elected with very few votes. Is that a problem? https://t.co/BnoBwqu38i https://t.co/rcVRidOVaD
Twitter,Bloomberg,2018-06-14 01:33:03,"There’s a James Bond museum, and it rivals any villain’s lair https://t.co/zkIz0bNsqn https://t.co/9DjP6W9lIT"
Twitter,The Business Times,2018-06-14 01:33:32,".@ECB set to end QE, boost the euro as political risks subside https://t.co/oGdvYgF8Xf https://t.co/j8k8bbqves"
Twitter,malaysiakini.com,2018-06-14 01:33:55,New foreign minister must have global savvy https://t.co/7KBUgsCEPd https://t.co/va8gHdeArU
Twitter,The Independent,2018-06-14 01:35:31,Letters: I feel ashamed to come from a borough that enabled the Grenfell fire to happen https://t.co/6JxoVjrAig https://t.co/QwZ5JWnvGg
Twitter,The Business Times,2018-06-14 01:36:28,"New award launched to recognise firms that reinvent, innovate https://t.co/OKgeDyja4Q https://t.co/01atnqQvke"
Twitter,Reuters Top News,2018-06-14 01:37:07,"'Joaquin is a martyr, killed by a murderer who was endorsed by system that allows these things to happen' - familie… https://t.co/OfUWtNvrcx"
Twitter,malaysiakini.com,2018-06-14 01:38:03,"Johor opposition leader welcomes move to postpone, not cancel HSR https://t.co/qg5MYU5xKZ https://t.co/1NWta5knRG"
Twitter,Channel NewsAsia,2018-06-14 01:38:04,"Feeding giraffes, exploring WWII shipwrecks and island-hopping in Palawan https://t.co/ATRyXHR4WA https://t.co/EipamdhUsd"
Twitter,Channel NewsAsia,2018-06-14 01:38:06,Japan eyeing Abe-Kim summit with possible Pyongyang visit: Report https://t.co/LuAcAkebOp https://t.co/o3LvpFOi6H
Twitter,Bloomberg,2018-06-14 01:39:08,The U.K. housing market is stuck in the doldrums https://t.co/cIHKlsmlfm https://t.co/OOJAo63ysN
Twitter,The Independent,2018-06-14 01:39:28,Iran warns North Korea not to trust the US over historic summit: 'Trump might cancel deal before returning home’… https://t.co/sWwBwzOtMQ
Twitter,Reuters Top News,2018-06-14 01:40:21,'It's Trump's party now' and U.S. Republicans could pay in November https://t.co/cCkuzrvGnw https://t.co/xoeaOc2kAz
Twitter,CNN,2018-06-14 01:41:03,House Democratic Chairman Joe Crowley collapsed during a protest in Washington on the Trump administration's immigr… https://t.co/7NMuFbu6EH
Twitter,The New Paper,2018-06-14 01:43:27,Orchard property Park House fetches record collective sale price https://t.co/4cLwASUoLS
Twitter,Bloomberg,2018-06-14 01:43:53,"Trump tariffs are a buzzkill for beer giant MillerCoors 
 https://t.co/4QgtjMUClC https://t.co/q45kRzEC2D"
Twitter,The Straits Times,2018-06-14 01:45:00,Two injured after SBS lorry crashes into drain https://t.co/vn4oylgI8u https://t.co/h5POwh32Au
Twitter,The Wall Street Journal,2018-06-14 01:45:07,"New way China can spy on its citizens: electronic car tracking
https://t.co/lB0jd891Hv"
Twitter,The Business Times,2018-06-14 01:45:19,Russia's ready to kick off month-long World Cup party #WorldCup2018  https://t.co/Yh6DbnFwro https://t.co/oO73ngyayh
Twitter,The Independent,2018-06-14 01:45:20,WPP chairman Roberto Quarta should follow Sir Martin Sorrell out the door https://t.co/fUzOM0lcUS https://t.co/67heMTsI3C
Twitter,Bloomberg,2018-06-14 01:48:27,Drone swarms are the new fireworks lighting up China's skies https://t.co/hgRvdAj0TW https://t.co/FXE8VlF8V9
Twitter,Reuters Top News,2018-06-14 01:50:23,U.S. Justice Dept targets discrimination against houses of worship https://t.co/9q08gk0kEe https://t.co/JnJrlyoVZl
Twitter,CNN,2018-06-14 01:51:04,A grand jury has charged a man with threatening to harm liberal Sens. Bernie Sanders and Kamala Harris and proteste… https://t.co/jYT3KHGvqg
Twitter,The Guardian,2018-06-14 01:52:08,Trump shrugs off Kim's human rights record: 'He's a tough guy' https://t.co/la8F45OKHf
Twitter,The Independent,2018-06-14 01:52:17,Theresa May has no reason to gloat about the latest figures on jobs https://t.co/YXBMyzSU9U https://t.co/2dU3LVBcdX
Twitter,Bloomberg,2018-06-14 01:53:09,Some of Tesla's fired workers are praising Elon Musk and his mission on their way out https://t.co/fgbbb12OCf https://t.co/E1zi76s0cU
Twitter,The Business Times,2018-06-14 01:53:14,Retailers must transform digitally to keep up with SEA's Internet economy https://t.co/bM7O87OdGB https://t.co/RnZw9L1whZ
Twitter,The Straits Times,2018-06-14 01:55:12,#Hawaii's #Kilauea volcano summit erupts with fresh ashfall https://t.co/vJ42pDawfL https://t.co/9zQH1hW3Cp
Twitter,The Straits Times,2018-06-14 01:55:26,#KimJongUn returns to #NorthKorea from #TrumpKimSummit: KCNA https://t.co/08eD5Z8ECc https://t.co/2V1y9GXNBb
Twitter,CNN,2018-06-14 01:56:06,Federal court documents unsealed Wednesday inadvertently revealed several names of potential witnesses in Paul Mana… https://t.co/a0EhJDJkzc
Twitter,Reuters Top News,2018-06-14 01:56:32,"After nine years of U.S. recovery, Fed sheds anxieties https://t.co/Hqm4Fr0TdA"
Twitter,malaysiakini.com,2018-06-14 01:57:04,Police to probe claim student punched by cop after car chase https://t.co/lTCmkYl1Qa https://t.co/hubgipSXBo
Twitter,The Independent,2018-06-14 01:57:10,Sir Martin Sorrell is set to receive a £20m payout from WPP despite rebellion from shareholders… https://t.co/HZFmy8TMOs
Twitter,Bloomberg,2018-06-14 01:57:28,The World Bank says it may raise Thailand's economic growth forecast https://t.co/SSqZ1rlTfk https://t.co/XxSBkINks5
Twitter,Reuters Top News,2018-06-14 01:59:05,"⚡️ ‘Paws’ for prediction. Russian psychic cat makes its first bet on the #WorldCup 

https://t.co/JDeVB9fyjS"
Twitter,Bloomberg,2018-06-14 01:59:21,"-Asia stocks follow U.S. equities ⬇
-Fed strikes hawkish tone
-Dollar maintains losses
-Investors now look to ECB
-… https://t.co/YL7MPEFXx0"
Twitter,TODAY,2018-06-14 02:00:00,"Jail for man who molested teen, mental patient https://t.co/BvERlpqDdA https://t.co/RMNzemqojP"
Twitter,Reuters Top News,2018-06-14 02:00:00,Nearly purrrfect: Ed Sheeran's wax-figure is displayed in a popular UK cat cafe https://t.co/uimkXICnLJ
Twitter,The Straits Times,2018-06-14 02:00:00,"The picture Insta-mums portray
https://t.co/u64R6Kjow9 https://t.co/KBSEP6rtOp"
Twitter,The Wall Street Journal,2018-06-14 02:00:15,"The startup that chased Uber out of Southeast Asia is getting $1 billion from Toyota
https://t.co/UrgUet9IX0"
Twitter,The Business Times,2018-06-14 02:01:06,Comcast offers US$65b for Fox in showdown with Disney https://t.co/6JGo9xP7z3 https://t.co/ifKh8wtIHo
Twitter,CNN,2018-06-14 02:01:09,"Firefighters in Colorado still have several days of tough going against a fire that has burned more than 26,000 acr… https://t.co/mFyUYneH63"
Twitter,National Geographic,2018-06-14 02:02:00,See how a pair of mismatched baby antelope became fast friends https://t.co/bDJmvImWvo
Twitter,The Independent,2018-06-14 02:02:05,Donna Vekic pushed all the way by Gabriella Taylor at Nottingham Open https://t.co/u22fUTY6LW https://t.co/ZeJWboQGZ6
Twitter,Bloomberg,2018-06-14 02:02:09,Police raided Roman Catholic church offices in two Chilean cities Wednesday amid a sex abuse scandal… https://t.co/dGLGPDmy8k
Twitter,malaysiakini.com,2018-06-14 02:03:04,Mainstream media culture must change from within newsroom https://t.co/o6lugb4jBc https://t.co/0pQybFgI3p
Twitter,The New Paper,2018-06-14 02:03:07,"SBS lorry falls into drain, two men taken to hospital https://t.co/B6PskN7lPx"
Twitter,The Business Times,2018-06-14 02:03:29,World Cup fever cools stock market trading: DBS Group Research https://t.co/rfBrLhVXot
Twitter,Channel NewsAsia,2018-06-14 02:05:07,Actor Sylvester Stallone under probe for sexual assault https://t.co/gsjAgcJycb https://t.co/nTWFg9w5RP
Twitter,Channel NewsAsia,2018-06-14 02:05:08,World Cup: Ronaldo primed for likely last shot at World Cup glory https://t.co/knl1TzqnZC https://t.co/egvHbi6NVK
Twitter,The Independent,2018-06-14 02:06:03,EU plans to triple spending on border control https://t.co/ZeFyUN0DAh https://t.co/5GyqZCwPoB
Twitter,Bloomberg,2018-06-14 02:06:35,JUST IN: China’s economy showed signs of losing steam in May https://t.co/dvV1GuaVct https://t.co/p2VIDA7tu1
Twitter,Reuters Top News,2018-06-14 02:06:49,Comcast offers $65 billion to lure Fox from Disney bid https://t.co/0qViz5P7Fv https://t.co/mz3G7IwALv
Twitter,CNN,2018-06-14 02:09:12,"Rep. Luis Gutierrez stood by his comments that Attorney General Jeff Sessions wants ""black people to be in the back… https://t.co/3IYVCgpYRn"
Twitter,AsiaOne,2018-06-14 02:10:02,US aims for 'major' North Korea disarmament in 2.5 years: Pompeo https://t.co/9pgt8eErh9
Twitter,Reuters Top News,2018-06-14 02:10:15,Attorneys for Trump lawyer Cohen to end representation: source https://t.co/IGUVM62PeW https://t.co/nxEPONaDV5
Twitter,malaysiakini.com,2018-06-14 02:11:05,Health minister reiterates pledge on transparency https://t.co/Z4x6OnvF5N https://t.co/v90QZy8OVu
Twitter,Bloomberg,2018-06-14 02:11:52,"$1.5 trillion just spoke, and changed a whole industry https://t.co/aONWji3mPi via @bopinion https://t.co/9oj3MhZXcq"
Twitter,The Straits Times,2018-06-14 02:15:00,Men are different: Here's Y https://t.co/cal3Y1ZZM3 https://t.co/8AS0ICGI0o
Twitter,The Wall Street Journal,2018-06-14 02:15:06,"As AT&amp;T swallows Time Warner and its $85 billion price tag, the company will also see its debt load balloon to $181… https://t.co/fONXjYnpcb"
Twitter,The Business Times,2018-06-14 02:15:50,#Gold reverses gains after Fed raises rates https://t.co/oXLvTGgBRs https://t.co/0aZUqsp3cs
Twitter,The Independent,2018-06-14 02:15:52,No World Cup can ever invoke the same feelings as your first https://t.co/KLydlHeuCs https://t.co/ziXgIbNnUE
Twitter,CNN,2018-06-14 02:16:07,Apple is about to make it harder for law enforcement agencies to gain access to information on iPhones. A new featu… https://t.co/QRO0LJ16TH
Twitter,Bloomberg,2018-06-14 02:16:29,Trump summit plays well in Pyongyang https://t.co/6mmarfg0Qx https://t.co/EU0TiJbFxq
Twitter,malaysiakini.com,2018-06-14 02:17:53,"Soccer World Cup 2026 goes to US, Mexico, Canada despite frayed ties https://t.co/pxXKaN93SI https://t.co/GysPMqnSKM"
Twitter,Bloomberg,2018-06-14 02:18:41,BREAKING: Elon Musk's Boring Co. is the winner in a bid to build a multibillion-dollar high-speed express train in… https://t.co/5WMIgzfJzt
Twitter,The New Paper,2018-06-14 02:18:53,"Germany, Brazil are local experts' top picks https://t.co/2dtYsFaMvq"
Twitter,Reuters Top News,2018-06-14 02:20:27,United Nations condemns excessive Israeli force against Palestinians https://t.co/TBgHsAKTHP https://t.co/QO0qw6ztXB
Twitter,Bloomberg,2018-06-14 02:21:10,Australian unemployment rate declines as fewer people seek work https://t.co/0l5elFIkVM https://t.co/DaMnoVVc0V
Twitter,The Business Times,2018-06-14 02:21:30,Prepare for World Cup fever to cool stock market trading: DBS Group Research https://t.co/UAiFeH6V4S
Twitter,CNN,2018-06-14 02:25:22,The Trump administration is expected to announce the formal suspension of planning for major August multilateral mi… https://t.co/sFbpT6GLYE
Twitter,Bloomberg,2018-06-14 02:25:35,The Democratic Republic of Congo plans to start a $13.9 billion hydropower project this year https://t.co/l7qPbN4miP https://t.co/ALTP0zATZ6
Twitter,The Independent,2018-06-14 02:28:50,More men than ever want paternity leave - but most dads aren't taking it https://t.co/CohjY1JH9J https://t.co/uuCNlh8xvT
Twitter,The Straits Times,2018-06-14 02:29:26,#SouthKorea's ruling party sweeps local elections after Trump-Kim summit https://t.co/UkevNAh6s6 https://t.co/ZrllPfHbEq
Twitter,The Straits Times,2018-06-14 02:29:39,#China's vaccine tourists drain #HongKong's supply of cancer drug https://t.co/5sKfO0ZMbk https://t.co/gpie98mUsP
Twitter,The Business Times,2018-06-14 02:29:53,Each owner in the 120-unit development could get S$2 million. There are 58 years left on the development's 99-year… https://t.co/R6cYSc9mzK
